PubMed ID 	 PubMed Central ID 	 Title 	 Authors 	 Year of Publication 	 Month of Publication 	 Digital Object Identifier 	 conjugation[PIA]
4932282	?	[Conjugation of type 408 standard E. coli strain with type 026:B6 and 020:K84 strains and analysis of the recombinants].	Generalov OV	1971	Mar	http://doi.org//?	0
4929285	PMC248523	Cotransduction of strA and ribosomal protein cistrons in Escherichia coli-Salmonella typhimurium hybrids.	O'Neil DM,Sypherd PS	1971	Mar	http://doi.org//?	0
4926688	PMC248525	Role of lipopolysaccharides in antibiotic resistance and bacteriophage adsorption of Escherichia coli K-12.	Tamaki S,Sato T,Matsuhashi M	1971	Mar	http://doi.org//?	0
4926686	PMC248514	Chromosome transfer and recombinant formation with deoxyribonucleic acid temperature-sensitive strains of Escherichia coli.	Stallions DR,Curtiss R 3rd	1971	Mar	http://doi.org//?	0
4926685	PMC248510	Chromoome mapping of asteurella pseudotuberculosis by interrupted mating.	Lawton WD,Stull HB	1971	Mar	http://doi.org//?	0
4926684	PMC248509	Genetic analysis of diaminopimelic acid- and lysine-requiring mutants of Escherichia coli.	Bukhari AI,Taylor AL	1971	Mar	http://doi.org//?	0
4323297	PMC248499	Characterization and genetic analysis of mutant strains of Escherichia coli K-12 accumulating the biquinone precursors 2-octaprenyl-6-methoxy-1,4-benzoquinone and 2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone.	Young IG,McCann LM,Stroobant P,Gibson F	1971	Mar	http://doi.org//?	0
5541523	PMC248394	Isolation and characterization of a glucosamine-requiring mutant of Escherichia coli K-12 defective in glucosamine-6-phosphate synthetase.	Wu HC,Wu TC	1971	Feb	http://doi.org//?	0
4934036	?	[Simplified method for conjugational transference of R factors on solid culture media].	Tiagunenko IuV	1971	Feb	http://doi.org//?	0
16557949	PMC416109	A Chromosomal Locus Which Controls the Ability of Shigella flexneri to Evoke Keratoconjunctivitis.	Formal SB,Gemski P,Baron LS,Labrec EH	1971	Jan	http://doi.org//?	1
5543429	PMC356090	Isolation and characterization of a new generalized transducing bacteriophage different from P1 in Escherichia coli.	Mise K	1971	Jan	http://doi.org//?	0
5541027	PMC248320	Some effects of nalidixic acid on conjugation in Escherichia coli K-12.	Hane MW	1971	Jan	http://doi.org//?	1
4952938	?	Changes in the antigenic structure of S. flexneri 5 as a result of recombination.	Lachowicz TM,Mulczyk M	1971	 	http://doi.org//?	0
4949960	?	[Isolation and preliminary study of conjugation-deficient mutants of Escherichia coli K12 F - ].	Roussel JC,Darras M,Martin G	1971	 	http://doi.org//?	0
4949958	?	[Comparative study of the pili isolated from the Hfr and F - strains of Escherichia coli K12].	Werguin M,Guillaume JB	1971	 	http://doi.org//?	0
4949033	?	DNA restriction and modification mechanisms in bacteria.	Boyer HW	1971	 	http://doi.org//10.1146/annurev.mi.25.100171.001101	0
4947112	?	Genetics of the Enterobacteriaceae. B. Homology in the Enterobacteriaceae based on intercrosses between spaces.	Middleton RB,Mojica-a T	1971	 	http://doi.org//?	0
4947111	?	Genetics of the Enterobacteriaceae. A. Genetic homology in the Enterobacteriaceae.	Sanderson KE	1971	 	http://doi.org//?	0
4947102	?	S-amino acid metabolism and its regulation in Escherichia coli and Salmonella typhimurium.	Smith DA	1971	 	http://doi.org//?	0
4944479	?	[Map location of 2-keto-3-deoxy-6-P-gluconate aldolase negative mutations in E. coli K12].	Pouyssegur JM	1971	 	http://doi.org//?	0
4944014	?	A slow-growing, streptomycin resistant mutant of Escherichia coli affected in protein synthesis and ribosomal assembly.	Lopez-Revilla R,Bastarrachea F	1971	 	http://doi.org//?	0
4940379	PMC1176490	The number of sex-factors per chromosome in Escherichia coli.	Frame R,Bishop JO	1971	Jan	http://doi.org//?	1
4939358	?	R factors of Escherichia coli strains causing urinary tract infections, their types of transfer factors and differences in their transmissibility to Citrobacter and Salmonella typhimurium recipient strains.	Horak V	1971	 	http://doi.org//?	0
4935455	?	Conjugal transfer of UV-damaged F-prime sex factors and indirect induction of prophage- .	George J,Devoret R	1971	 	http://doi.org//?	0
4935260	?	Effect of rifampicin on stability and transfer of R-factors.	Krcmery V,Janouskova J	1971	 	http://doi.org//?	0
4928071	?	[On the genetics of pathogenicity for mucosa of dysentery bacilli].	Stenzel W	1971	 	http://doi.org//?	0
4927838	?	Genetic mapping of aro, pyr, and pur markers in Klebsiella pneumoniae.	Matsumoto H,Tazaki T	1971	Jan	http://doi.org//?	0
4927611	?	Interaction of RNA polymerase mutations in haploid and merodiploid cells of Escherichia coli K-12.	Ilyina TS,Ovadis MI,Mindlin SZ,Gorlenko ZM,Khesin RB	1971	 	http://doi.org//?	0
4106967	?	The fertility of a smooth strain of Escherichia coli.	Cejka K,Hubacek J	1971	 	http://doi.org//?	0
4922634	?	DNA polymerase as a requirement for the maintenance of the bacterial plasmid colicinogenic factor E1.	Kingsbury DT,Helinski DR	1970	Dec	http://doi.org//?	0
4929063	?	[A genetic study of the lon-mutants of E. coli K-12].	Dombrovskii AM,Levashev VS	1970	Dec	http://doi.org//?	0
4924195	?	Antigenic changes in Shigella flexneri following conjugation with Escherichia coli HfrC.	Manson R,Simmons DA,Petrovskaya VG	1970	Dec	http://doi.org//?	0
4924005	?	On the process of cellular division in Escherichia coli. 3. Thermosensitive mutants of Escherichia coli altered in the process of DNA initiation.	Hirota Y,Mordoh J,Jacob F	1970	Nov	http://doi.org//?	0
4924002	?	Asymmetric segregation of the complementary sex-factor DNA strands during conjugation in Escherichia coli.	Vapnek D,Rupp WD	1970	Nov	http://doi.org//?	0
4994410	?	[Relations of kinship of several aerocins of fraction 1 with some types of colicin. Defectiveness of these aerocinogenetic factors].	Hamon Y,Maresz J,Kayser A,Peron Y	1970	Nov	http://doi.org//?	0
4950368	?	Some properties of AENY inhibiting factor produced by male strains of Escherichia coli K-12.	Gol'dfarb DM,Chernin LS,Gol'dberg GI,Akatova NS,Gukova LA	1970	Oct	http://doi.org//?	0
4943172	PMC283237	Non-chromosomal antibiotic resistance in bacteria. 3. Isolation of the discrete transfer unit of the R-factor R1.	Cohen SN,Miller CA	1970	Oct	http://doi.org//?	1
4934197	PMC1212490	Genetic analysis of the histidine operon in Escherichia coli K12.	Goldschmidt EP,Cater MS,Matney TS,Butler MA,Greene A	1970	Oct	http://doi.org//?	0
4929473	?	Two mutations affecting utilization of C4-dicarboxylic acids by Escherichia coli.	Herbert AA,Guest JR	1970	Oct	http://doi.org//10.1099/00221287-63-2-151	0
4919756	PMC248181	Genetic control of the secondary modification of deoxyribonucleic acid in Escherichia coli.	Mamelak L,Boyer HW	1970	Oct	http://doi.org//?	0
4919749	PMC248219	Studies on resistance transfer factor deoxyribonucleic acid in Escherichia coli.	Silver RP,Falkow S	1970	Oct	http://doi.org//?	1
4919748	PMC248218	Specific labeling and physical characterization of R-factor deoxyribonucleic acid in Escherichia coli.	Silver RP,Falkow S	1970	Oct	http://doi.org//?	1
4923138	?	[Distribution of episomal resistance to antibiotics in the causative agents of dysentery].	Civolodskii EP	1970	Sep	http://doi.org//?	0
4919982	PMC248125	Conjugation in Escherichia coli: interactions affecting recombination frequencies for markers situated at the leading end of the donor chromosome.	Walker EM,Pittard J	1970	Sep	http://doi.org//?	1
4924620	?	Transfer factors in Escherichia coli with particular regard to their incidence in enteropathogenic strains.	Smith HW,Linggood MA	1970	Aug	http://doi.org//10.1099/00221287-62-3-287	0
4924619	?	The relationship between different transmissible plasmids introduced by F into the same strain of Escherichia coli K12.	Smith HW,Gyles CL	1970	Aug	http://doi.org//10.1099/00221287-62-3-277	0
4922968	?	Mutant Hfr strains defective in transfer: restoration by F-like and I-like de-repressed R factors.	Cooke M,Meynell E,Lawn AM	1970	Aug	http://doi.org//?	0
4920267	?	Studies on the mutability of Escherichia coli K12. I. Suppression and high spontaneous mutation in a threonine auxotroph.	Kada T	1970	Aug	http://doi.org//?	0
4916421	?	[Lambda bacteriophage; epilogue and supplement].	Tomizawa J	1970	Aug	http://doi.org//?	0
4988819	?	[Relations between colicinogenic factors and factors of resistance in a strain of S. panama].	Hamon Y,Chabbert YA	1970	Jul	http://doi.org//?	0
4913211	PMC283123	Segregation of functional sex factor into minicells.	Kass LR,Yarmolinsky MB	1970	Jul	http://doi.org//?	1
4912531	PMC248040	Genetic exchange between Escherichia coli strains in the mouse intestine.	Jones RT,Curtiss R 3rd	1970	Jul	http://doi.org//?	1
4912529	PMC248035	Genetic mapping and dominance of the amber suppressor, Su1 (supD), in Escherichia coli K-12.	Hoffman EP,Wilhelm RC	1970	Jul	http://doi.org//?	0
4920202	?	[Change in the antibiogram of various often occurring pathogenic bacterial species and the resulting significance of carbencillin].	Legler F	1970	Jun	http://doi.org//?	0
4918632	PMC408315	Current linkage map of Salmonella typhimurium.	Sanderson KE	1970	Jun	http://doi.org//?	0
4914074	PMC247614	Mechanism of action of nalidixic acid on conjugating bacteria.	Bouck N,Adelberg EA	1970	Jun	http://doi.org//?	0
4914070	PMC247607	Role of pili in bacterial conjugation.	Ou JT,Anderson TF	1970	Jun	http://doi.org//?	0
4909918	?	Ultrastructure studies of conjugating Escherichia coli.	Lancaster JH,Skvarla JJ	1970	May	http://doi.org//?	0
4917056	?	[The bactericidal effect of acrichine on E. coli and the process of R-factor transfer].	Rybkina LG,Astapov AA,Anokhina RV	1970	May	http://doi.org//?	0
4915461	?	Isolation of R factors conferring kanamycin resistance from tuberculous patients treated with kanamycin.	Hashimoto H,Hosoda T,Ike Y,Mitsuhashi S	1970	May	http://doi.org//?	0
4911544	PMC247581	Hemin-deficient mutants of Salmonella typhimurium.	Sasarman A,Sanderson KE,Surdeanu M,Sonea S	1970	May	http://doi.org//?	1
4911542	PMC247579	Loss of colicinogeny in Escherichia coli strains infected by certain resistance factors.	Krcmery V,Hurwitz C,Fredericq P	1970	May	http://doi.org//?	1
16557729	PMC415893	Genetic Transfer of Shigella flexneri Antigens to Escherichia coli K-12.	Formal SB,Gemski P,Baron LS,Labrec EH	1970	Mar	http://doi.org//?	1
4911265	?	[Transfer of resistance to antibiotics by the method of conjugation].	Sherishorina SI,Shenderov BA	1970	Mar	http://doi.org//?	0
4908788	PMC250410	Fertility regulation in F-like resistance transfer factors.	Hoar DI	1970	Mar	http://doi.org//?	1
4192449	?	[Elimination of multiple drug resistance in Escherichia coli culture by aurantin and UV rays].	Brodinova NS,Moroz AF,Glatman LI	1970	Mar	http://doi.org//?	0
4915291	?	Repressor-insensitive mutants of the F sex factor.	Frydman A,Cooke M,Meynell E,Meynell GG	1970	Feb	http://doi.org//?	0
4910124	?	[Transferable drug resistance of enterobacteria isolated in Leningrad].	Shal'man SL,Tereshin IM	1970	Feb	http://doi.org//?	0
4998257	?	The -lactamases of gram-negative bacteria and their transfer by R-factors.	Jack GW,Sykes RB,Richmond MH	1970	 	http://doi.org//?	0
4950238	?	General bacterial genetics.	Susman M	1970	 	http://doi.org//10.1146/annurev.ge.04.120170.001031	0
4948883	?	[Autoradiography and electron microscopy of bacterial conjugation in Escherichia coli K12].	Werquin M,Martin G,Guillaume JB	1970	 	http://doi.org//?	0
4948876	?	[Optimal conditions for bacterial conjugation in Escherichia coli K 12].	Guillaume JB,Terrien MF,Kusnierz JP,Martin G	1970	 	http://doi.org//?	0
4940216	?	Organisms and their sensitivities among hospital patients. II. Resistance transfer in relation to typhoid infections.	Montefiore D,Okubadejo OA,Hamilton G	1970	Jan	http://doi.org//?	0
4937572	?	Effect of mating on UV-induced DNA degradation in an Hfr recA strain of Escherichia coli.	Bar-Nun N,Greenberg J	1970	 	http://doi.org//?	0
4925888	?	[Infectious antibiotic resistance in polyresistant strains of Escherichia coli].	Hohne C	1970	 	http://doi.org//?	0
4923589	?	Genetic studies of he ribosoml proteis in Escherichaoli. V. Mapp-ing of erythromycin resistance mutations which lea to alteration of a 50s ribosomal protein component.	Takata R,Osawa S,Tanaka K,Teraoka H,Tamaki M	1970	 	http://doi.org//?	0
4923305	?	Isolation of Hfr derivative by the use of Shigella flexneri 4b-modified F factor.	Ketyi I	1970	 	http://doi.org//?	0
4922680	?	Further genetic mapping of the phoA-phoR region for alkaline phosphatase synthesis in Escherichia coli K 12.	Yagil E,Bracha M,Silberstein N	1970	 	http://doi.org//?	0
4922313	?	Mechanism of conjugation in bacteria. I. Effect of chloramphenicol on conjugation in Escherichia coli K-12.	Friszke E	1970	 	http://doi.org//?	0
4921211	?	Genetic map of Escherichia coli strain C.	Wiman M,Bertani G,Kelly B,Sasaki I	1970	 	http://doi.org//?	0
4921207	?	Two kinds of activity promoted by culture filtrates of male strains of E. coli K-12. Inhibition of "nitrogen mustard after-effect" and stimulation of genetic recombination.	Goldfarb DM,Chernin LS,Goldberg GI,Akatova NS,Gukova LA	1970	 	http://doi.org//?	0
4921135	?	Mechanism of conjugation and recombination in bacteria. IX. The role of DNA synthesis in post-conjugal genetic recombination.	Wlodarczyk M,Kunicki-Goldfinger W	1970	 	http://doi.org//?	0
4919114	?	Mechanism of conjugation and recombination in bacteria. XII. Susceptibility of donor DNA to 32P-decay during conjugation. The new model of recombination involving single-strandedness of donor DNA and triplex formation.	Wlodarczyk M,Kunicki-Goldfinger WJ	1970	 	http://doi.org//?	0
4919113	?	Mechanism of conjugation and recombination in bacteria. XI. The relationship between entering of donor genophore and the initiation of female cell genophore replication.	Kociszewska-Kiljanczyk B,Mycielski R,Kunicki-Goldfinger WJ	1970	 	http://doi.org//?	0
4918990	?	[The transmission of R factors in the human intestinal flora].	Wiedemann B,Knothe H,Doll E	1970	 	http://doi.org//?	0
4918698	?	[R factor caused variations in phage types of Sh. sonnei and their epidemiological implications].	Tschape H,Rische H	1970	 	http://doi.org//?	0
4915242	?	[Effect of antineoplastic chemotherapeutic preparations on the episomal determinant of resistance in bacteria].	Smolianskaia AZ	1970	 	http://doi.org//?	0
4915139	?	[Interspecies exchange of colicinogenic factors in enterobacteria in vivo].	Kudlai DG,Petrovskaia VG,Kiselev RN	1970	Jan	http://doi.org//?	0
4913813	?	[Conjugation of E. Coli P4x and Shigella flexneri 2a. II. Production of S. flexneri Hfr strain].	Zaleska H,Janczura E,Stypulkowska-Misiurewicz	1970	 	http://doi.org//?	0
4909950	?	[Suppression of transfer of RTF-factor by acrichine].	Astapov AA	1970	Jan	http://doi.org//?	0
4909948	?	[Effect of 5-fluorouracil on the transfer of the multiple drug resistance factor in bacteria].	Smolianskaia AZ	1970	Jan	http://doi.org//?	0
4316756	?	Mechanism of conjugation and recombination in bacteria. X. The role of donor DNA and of excision-repair mechanism in genetic recombination.	Piekarowicz A	1970	 	http://doi.org//?	0
4097381	?	Actinomycin sensitive mutants of Escherichia coli K-12.	Higa A,Mandel M	1970	 	http://doi.org//?	0
4922972	PMC1224505	Dominance of streptomycin sensitivity over dependence in Escherichia coli K12 merodiploids.	Bastarrachea F,Tam E,Gonzalez A	1969	Dec	http://doi.org//?	0
4907262	?	Selection of mutant bacterial sex factors determining altered sex pili.	Meynell GG,Aufreiter E	1969	Dec	http://doi.org//10.1099/00221287-59-3-429	0
4905699	PMC378176	Transferable drug resistance among Enterobacteriaceae isolated from cases of neonatal diarrhea in calves and piglets.	Aden DP,Reed ND,Underdahl NR,Mebus CA	1969	Dec	http://doi.org//?	0
4904465	?	Interactions between de-repressed F-like R factors and wild type colicin B factors: superinfection immunity and repressor susceptibility.	Frydman A,Meynell E	1969	Dec	http://doi.org//?	0
4904464	?	Repressor-minus and operator-constitutive de-repressed mutants of F-like R factors: their effect on chromosomal transfer by HfrC.	Meynell E,Cooke M	1969	Dec	http://doi.org//?	0
4904462	?	Phenotypic suppression by streptomycin-adenlate and bluensomycin-adenylate.	Harwood JH,Smith DH	1969	Dec	http://doi.org//?	0
4902810	PMC250318	6-phosphogluconolactonase mutants of Escherichia coli and a maltose blue gene.	Kupor SR,Fraenkel DG	1969	Dec	http://doi.org//?	0
4902809	PMC250317	Transketolase mutants of Escherichia coli.	Josephson BL,Fraenkel DG	1969	Dec	http://doi.org//?	0
